Gene	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6
AC090227.1	0.0	1.0	1.0	1.0	1.0	1.0
AC090281.1	0.0	2.0	4.0	3.0	1.0	0.0
AC090398.2	0.0	11.0	0.0	0.0	0.0	0.0
AC090469.2	0.0	8.0	0.0	0.0	0.0	0.0
AC090502.3	0.0	2.0	0.0	0.0	2.0	0.0
AC090505.1	0.0	2.0	0.0	2.0	6.0	0.0
AC090517.4	0.0	32.0	0.0	0.0	0.0	13.0
AC090527.4	0.0	7.0	5.0	2.0	0.0	0.0
AC090541.1	0.0	5.0	4.0	0.0	0.0	0.0
AC090578.2	0.0	1.0	0.0	0.0	2.0	0.0
AC090617.9	0.0	1.0	0.0	2.0	2.0	0.0
AC090673.1	0.0	18.0	57.0	0.0	0.0	65.0
AC090699.1	0.0	0.0	0.0	1.0	0.0	0.0
AC090699.2	0.0	2.0	5.0	3.0	0.0	4.0
AC090771.1	0.0	5.0	0.0	0.0	2.0	2.0
AC090826.2	0.0	1.0	0.0	0.0	1.0	0.0
AC090826.5	0.0	1.0	0.0	0.0	1.0	0.0
AC090877.2	0.0	1.0	1.0	0.0	0.0	1.0
AC090877.4	0.0	1.0	1.0	0.0	0.0	1.0
AC090912.2	0.0	6.0	0.0	0.0	0.0	0.0
AC090912.3	0.0	2.0	0.0	3.0	0.0	2.0
AC090945.1	0.0	1.0	4.0	2.0	1.0	4.0
AC090948.1	0.0	2.0	4.0	8.0	4.0	1.0
AC090948.3	0.0	14.0	20.0	10.0	14.0	0.0
AC090954.1	0.0	2.0	1.0	0.0	0.0	0.0
AC091132.4	0.0	7.0	0.0	0.0	0.0	0.0
AC091135.2	0.0	1.0	0.0	0.0	0.0	0.0
AC091167.5	0.0	4.0	2.0	9.0	4.0	4.0
AC091175.1	0.0	2.0	0.0	0.0	0.0	0.0
AC091180.1	0.0	0.0	0.0	0.0	0.0	0.0
AC091212.2	0.0	1.0	0.0	2.0	2.0	1.0
AC091305.2	0.0	3.0	0.0	0.0	1.0	0.0
AC091393.1	0.0	2.0	2.0	0.0	2.0	0.0
AC091488.1	0.0	4.0	0.0	2.0	3.0	4.0
AC091544.4	0.0	6.0	2.0	4.0	0.0	8.0
AC091812.4	0.0	3.0	1.0	0.0	2.0	1.0
AC091925.1	0.0	2.0	0.0	0.0	3.0	2.0
AC091951.4	0.0	2.0	0.0	0.0	0.0	1.0
AC091959.1	0.0	1.0	1.0	0.0	0.0	0.0
AC091980.1	0.0	1.0	0.0	0.0	0.0	0.0
AC091982.3	0.0	65.0	40.0	17.0	18.0	0.0
AC092013.1	0.0	1.0	0.0	0.0	0.0	0.0
AC092053.3	0.0	5.0	33.0	16.0	19.0	0.0
AC092068.3	0.0	6.0	2.0	0.0	3.0	0.0
AC092070.2	0.0	1.0	0.0	1.0	0.0	22.0
AC092123.1	0.0	11.0	16.0	0.0	0.0	0.0
AC092135.2	0.0	2.0	0.0	0.0	0.0	0.0
AC092135.3	0.0	2.0	6.0	8.0	3.0	4.0
AC092139.3	0.0	4.0	2.0	0.0	8.0	2.0
AC092159.3	0.0	2.0	0.0	2.0	2.0	0.0
AC092164.1	0.0	67.0	0.0	0.0	0.0	0.0
AC092171.4	0.0	9.0	6.0	5.0	7.0	10.0
AC092192.1	0.0	2.0	1.0	0.0	0.0	0.0
AC092268.2	0.0	8.0	0.0	0.0	0.0	0.0
AC092284.1	0.0	2.0	0.0	0.0	0.0	0.0
AC092354.1	0.0	9.0	4.0	16.0	8.0	5.0
AC092431.2	0.0	3.0	0.0	0.0	1.0	2.0
AC092474.2	0.0	2.0	0.0	0.0	0.0	0.0
AC092506.1	0.0	3.0	4.0	5.0	2.0	1.0
AC092612.1	0.0	4.0	0.0	0.0	0.0	0.0
AC092620.2	0.0	2.0	8.0	0.0	0.0	0.0
AC092656.1	0.0	1.0	7.0	5.0	5.0	3.0
AC092658.1	0.0	2.0	4.0	2.0	4.0	0.0
AC092675.1	0.0	19.0	13.0	0.0	0.0	0.0
AC092681.3	0.0	2.0	11.0	1.0	9.0	9.0
AC092691.2	0.0	2.0	0.0	0.0	0.0	0.0
AC092692.1	0.0	2.0	4.0	4.0	7.0	2.0
AC092718.6	0.0	13.0	9.0	0.0	8.0	12.0
AC092718.7	0.0	2.0	13.0	9.0	6.0	4.0
AC092745.3	0.0	1.0	0.0	2.0	5.0	2.0
AC092794.1	0.0	4.0	0.0	5.0	3.0	2.0
AC092794.2	0.0	2.0	3.0	2.0	0.0	0.0
AC092803.3	0.0	5.0	7.0	1.0	3.0	0.0
AC092807.3	0.0	5.0	0.0	0.0	3.0	2.0
AC092848.2	0.0	2.0	0.0	0.0	0.0	0.0
AC092865.1	0.0	2.0	2.0	1.0	3.0	3.0
AC092865.3	0.0	1.0	0.0	0.0	0.0	0.0
AC092865.4	0.0	2.0	0.0	0.0	2.0	0.0
AC092916.2	0.0	1.0	0.0	0.0	4.0	0.0
AC092919.2	0.0	1.0	7.0	1.0	1.0	0.0
AC092964.1	0.0	6.0	6.0	2.0	2.0	0.0
AC093001.1	0.0	3.0	0.0	0.0	0.0	0.0
AC093019.1	0.0	2.0	0.0	3.0	1.0	0.0
AC093106.1	0.0	3.0	0.0	0.0	0.0	0.0
AC093142.1	0.0	2.0	0.0	0.0	0.0	0.0
AC093152.1	0.0	1.0	2.0	0.0	0.0	0.0
AC093155.2	0.0	7.0	0.0	2.0	3.0	0.0
AC093157.2	0.0	9.0	0.0	5.0	4.0	0.0
AC093249.3	0.0	3.0	2.0	0.0	3.0	2.0
AC093249.4	0.0	3.0	0.0	0.0	3.0	0.0
AC093249.5	0.0	2.0	0.0	2.0	0.0	0.0
AC093249.6	0.0	18.0	0.0	0.0	114.0	0.0
AC093270.2	0.0	2.0	0.0	3.0	2.0	1.0
AC093270.3	0.0	1.0	0.0	0.0	1.0	3.0
AC093281.2	0.0	1.0	0.0	0.0	0.0	2.0
AC093311.1	0.0	1.0	0.0	3.0	2.0	4.0
AC093323.2	0.0	1.0	4.0	0.0	4.0	0.0
AC093325.1	0.0	4.0	0.0	0.0	0.0	0.0
AC093367.1	0.0	1.0	2.0	0.0	0.0	1.0
AC093422.3	0.0	4.0	0.0	0.0	0.0	0.0
AC093433.1	0.0	2.0	0.0	0.0	0.0	0.0
AC093462.1	0.0	6.0	11.0	2.0	2.0	2.0
AC093484.2	0.0	1.0	0.0	0.0	0.0	0.0
AC093512.1	0.0	16.0	0.0	0.0	0.0	0.0
AC093525.7	0.0	1.0	2.0	0.0	1.0	211.0
AC093599.2	0.0	4.0	0.0	0.0	0.0	0.0
AC093614.2	0.0	18.0	7.0	11.0	0.0	5.0
AC093627.20	0.0	5.0	5.0	3.0	0.0	4.0
AC093627.29	0.0	65.0	46.0	32.0	0.0	21.0
AC093627.5	0.0	65.0	46.0	32.0	0.0	21.0
AC093635.1	0.0	5.0	6.0	2.0	8.0	0.0
AC093663.2	0.0	4.0	1.0	3.0	2.0	3.0
AC093732.1	0.0	29.0	0.0	18.0	0.0	25.0
AC093752.3	0.0	2.0	61.0	0.0	0.0	20.0
AC093775.1	0.0	2.0	0.0	0.0	0.0	0.0
AC093789.1	0.0	2.0	3.0	3.0	6.0	3.0
AC093789.2	0.0	2.0	3.0	3.0	6.0	3.0
AC093826.2	0.0	1.0	0.0	0.0	0.0	0.0
AC093904.4	0.0	4.0	4.0	3.0	4.0	0.0
AC093915.1	0.0	2.0	2.0	1.0	6.0	0.0
AC095031.1	0.0	5.0	2.0	0.0	5.0	0.0
AC095038.3	0.0	2.0	3.0	3.0	0.0	0.0
AC096631.2	0.0	1.0	2.0	1.0	1.0	1.0
AC096638.2	0.0	2.0	0.0	0.0	0.0	2.0
AC096720.1	0.0	1.0	5.0	9.0	0.0	0.0
AC096734.2	0.0	6.0	0.0	0.0	0.0	0.0
AC096757.1	0.0	4.0	3.0	0.0	2.0	2.0
AC096915.1	0.0	3.0	0.0	2.0	0.0	1.0
AC096996.1	0.0	4.0	0.0	0.0	0.0	0.0
AC097359.3	0.0	2.0	0.0	0.0	0.0	2.0
AC097372.2	0.0	5.0	9.0	6.0	7.0	2.0
AC097372.3	0.0	2.0	0.0	0.0	0.0	0.0
AC097376.1	0.0	2.0	1.0	0.0	1.0	3.0
AC097460.2	0.0	4.0	0.0	0.0	0.0	4.0
AC097505.1	0.0	3.0	0.0	0.0	0.0	0.0
AC097515.1	0.0	6.0	12.0	0.0	0.0	0.0
AC097532.2	0.0	2.0	2.0	0.0	0.0	3.0
AC098479.1	0.0	2.0	0.0	3.0	1.0	0.0
AC098484.2	0.0	13.0	0.0	0.0	4.0	0.0
AC098484.3	0.0	119.0	0.0	0.0	0.0	0.0
AC098487.1	0.0	26.0	26.0	18.0	9.0	0.0
AC098650.1	0.0	2.0	7.0	9.0	0.0	2.0
AC098818.1	0.0	4.0	0.0	0.0	0.0	0.0
AC098827.1	0.0	2.0	0.0	0.0	2.0	0.0
AC099328.1	0.0	2.0	4.0	0.0	0.0	0.0
AC099335.1	0.0	1.0	0.0	1.0	0.0	1.0
AC099336.1	0.0	2.0	2.0	1.0	3.0	0.0
AC099343.3	0.0	6.0	9.0	9.0	0.0	2.0
AC099521.3	0.0	2.0	2.0	0.0	0.0	0.0
AC099522.1	0.0	4.0	1.0	0.0	0.0	1.0
AC099548.1	0.0	1.0	0.0	0.0	1.0	1.0
AC099552.4	0.0	2.0	1.0	0.0	0.0	0.0
AC099661.1	0.0	27.0	19.0	0.0	0.0	18.0
AC099791.1	0.0	4.0	0.0	0.0	0.0	0.0
AC099791.2	0.0	4.0	0.0	5.0	0.0	2.0
AC099804.1	0.0	2.0	1.0	0.0	2.0	0.0
AC099850.1	0.0	0.0	1.0	0.0	0.0	0.0
AC099850.2	0.0	45.0	9.0	55.0	0.0	32.0
AC100797.1	0.0	9.0	0.0	0.0	2.0	0.0
AC100797.4	0.0	9.0	0.0	0.0	1.0	0.0
AC100800.1	0.0	37.0	41.0	0.0	0.0	0.0
AC100812.1	0.0	6.0	0.0	0.0	0.0	0.0
AC100832.3	0.0	2.0	0.0	0.0	0.0	0.0
AC100843.3	0.0	1.0	0.0	0.0	1.0	0.0
AC103591.3	0.0	11.0	12.0	14.0	2.0	4.0
AC103706.1	0.0	6.0	4.0	2.0	1.0	4.0
AC103724.4	0.0	6.0	7.0	0.0	4.0	1.0
AC103739.3	0.0	12.0	0.0	0.0	0.0	0.0
AC103798.1	0.0	3.0	0.0	0.0	0.0	0.0
AC103810.9	0.0	1.0	1.0	2.0	1.0	2.0
AC104109.2	0.0	24.0	9.0	17.0	11.0	7.0
AC104109.4	0.0	5.0	17.0	69.0	2.0	0.0
AC104187.1	0.0	2.0	3.0	0.0	3.0	0.0
AC104333.2	0.0	1.0	1.0	0.0	2.0	0.0
AC104333.3	0.0	4.0	5.0	5.0	6.0	0.0
AC104457.1	0.0	1.0	3.0	1.0	1.0	2.0
AC104472.1	0.0	11.0	4.0	0.0	3.0	2.0
AC104472.3	0.0	20.0	8.0	0.0	0.0	0.0
AC104561.4	0.0	24.0	0.0	0.0	0.0	0.0
AC104564.1	0.0	2.0	0.0	0.0	0.0	0.0
AC104564.5	0.0	1.0	1.0	6.0	2.0	1.0
AC104590.1	0.0	8.0	6.0	0.0	3.0	0.0
AC104695.2	0.0	22.0	0.0	0.0	0.0	0.0
AC104741.1	0.0	4.0	4.0	0.0	2.0	1.0
AC104759.1	0.0	2.0	2.0	0.0	1.0	1.0
AC104791.2	0.0	5.0	14.0	3.0	12.0	4.0
AC104794.5	0.0	1.0	1.0	0.0	0.0	2.0
AC104819.2	0.0	1.0	0.0	0.0	0.0	0.0
AC104819.3	0.0	7.0	0.0	0.0	0.0	0.0
AC104852.1	0.0	2.0	0.0	2.0	3.0	3.0
AC104964.3	0.0	5.0	2.0	1.0	2.0	0.0
AC105020.5	0.0	2.0	6.0	4.0	0.0	0.0
AC105036.2	0.0	1.0	2.0	1.0	1.0	1.0
AC105046.1	0.0	2.0	0.0	0.0	0.0	2.0
AC105052.1	0.0	32.0	20.0	33.0	23.0	21.0
AC105114.1	0.0	2.0	0.0	0.0	0.0	0.0
AC105129.1	0.0	2.0	1.0	4.0	0.0	0.0
AC105177.1	0.0	2.0	0.0	0.0	0.0	0.0
AC105267.1	0.0	1.0	0.0	0.0	3.0	2.0
AC105285.1	0.0	4.0	0.0	15.0	51.0	0.0
AC105328.1	0.0	3.0	8.0	0.0	0.0	0.0
AC105342.1	0.0	4.0	12.0	3.0	0.0	0.0
AC105416.1	0.0	2.0	0.0	0.0	0.0	0.0
AC105917.1	0.0	2.0	0.0	0.0	0.0	0.0
AC106017.1	0.0	3.0	0.0	0.0	0.0	0.0
AC106017.2	0.0	5.0	0.0	0.0	0.0	1.0
AC106052.1	0.0	2.0	6.0	0.0	4.0	0.0
AC106748.1	0.0	2.0	0.0	0.0	0.0	0.0
AC106782.4	0.0	5.0	0.0	0.0	0.0	0.0
AC106782.5	0.0	15.0	6.0	9.0	0.0	5.0
AC106800.1	0.0	3.0	2.0	3.0	1.0	5.0
AC106872.3	0.0	1.0	2.0	0.0	0.0	0.0
AC106872.6	0.0	4.0	0.0	1.0	3.0	1.0
AC106886.3	0.0	10.0	1.0	13.0	22.0	15.0
AC106897.2	0.0	9.0	7.0	4.0	0.0	2.0
AC106900.1	0.0	2.0	0.0	0.0	0.0	1.0
AC107021.2	0.0	14.0	19.0	24.0	32.0	17.0
AC107032.2	0.0	2.0	0.0	0.0	3.0	0.0
AC107081.1	0.0	1.0	2.0	1.0	0.0	0.0
AC107214.1	0.0	19.0	26.0	97.0	79.0	92.0
AC107613.1	0.0	2.0	0.0	0.0	0.0	3.0
AC108010.1	0.0	3.0	6.0	2.0	3.0	0.0
AC108022.2	0.0	1.0	0.0	0.0	0.0	0.0
AC108120.1	0.0	3.0	0.0	0.0	0.0	0.0
AC108451.2	0.0	2.0	0.0	0.0	0.0	4.0
AC108463.3	0.0	2.0	11.0	4.0	14.0	0.0
AC108738.1	0.0	6.0	0.0	3.0	2.0	2.0
AC108865.2	0.0	2.0	0.0	0.0	0.0	0.0
AC108866.1	0.0	1.0	1.0	3.0	1.0	0.0
AC108938.1	0.0	2.0	0.0	0.0	0.0	0.0
AC109347.2	0.0	3.0	4.0	1.0	3.0	0.0
AC109454.4	0.0	2.0	6.0	0.0	1.0	0.0
AC109631.1	0.0	2.0	4.0	0.0	0.0	3.0
AC109992.1	0.0	15.0	0.0	0.0	0.0	5.0
AC110053.1	0.0	2.0	1.0	1.0	1.0	1.0
AC110275.1	0.0	9.0	0.0	0.0	0.0	44.0
AC110611.2	0.0	10.0	0.0	13.0	0.0	0.0
AC110620.1	0.0	1.0	0.0	0.0	1.0	0.0
AC110769.3	0.0	2.0	0.0	1.0	0.0	0.0
AC110792.2	0.0	2.0	6.0	0.0	5.0	2.0
AC110994.2	0.0	1.0	0.0	0.0	0.0	0.0
AC111149.2	0.0	49.0	31.0	0.0	34.0	0.0
AC111170.4	0.0	4.0	25.0	21.0	13.0	2.0
AC112191.3	0.0	2.0	0.0	0.0	0.0	0.0
AC112204.3	0.0	4.0	0.0	0.0	0.0	0.0
AC112230.1	0.0	2.0	0.0	0.0	0.0	0.0
AC112482.1	0.0	1.0	0.0	0.0	0.0	0.0
AC112484.1	0.0	17.0	5.0	5.0	3.0	7.0
AC112492.5	0.0	2.0	0.0	0.0	0.0	0.0
AC112694.1	0.0	13.0	15.0	8.0	7.0	8.0
AC112702.1	0.0	1.0	0.0	0.0	0.0	0.0
AC112778.1	0.0	4.0	0.0	2.0	2.0	2.0
AC113192.2	0.0	2.0	0.0	0.0	0.0	0.0
AC113194.1	0.0	7.0	0.0	0.0	4.0	0.0
AC113404.2	0.0	1.0	3.0	1.0	0.0	1.0
AC113414.1	0.0	1.0	0.0	0.0	0.0	0.0
AC114402.1	0.0	2.0	0.0	0.0	2.0	0.0
AC114490.1	0.0	9.0	5.0	11.0	12.0	9.0
AC114495.1	0.0	2.0	1.0	0.0	1.0	0.0
AC114501.1	0.0	1.0	0.0	0.0	0.0	2.0
AC114737.3	0.0	4.0	3.0	0.0	0.0	1.0
AC114744.1	0.0	2.0	0.0	1.0	3.0	2.0
AC114781.1	0.0	2.0	4.0	0.0	0.0	0.0
AC114781.3	0.0	1.0	1.0	2.0	2.0	0.0
AC114798.1	0.0	11.0	0.0	0.0	0.0	0.0
AC114810.1	0.0	5.0	3.0	1.0	2.0	2.0
AC114810.2	0.0	6.0	3.0	1.0	2.0	1.0
AC114878.2	0.0	1.0	4.0	2.0	2.0	0.0
AC115090.1	0.0	7.0	3.0	0.0	19.0	0.0
AC115989.1	0.0	4.0	11.0	1.0	4.0	0.0
AC116036.2	0.0	2.0	0.0	2.0	0.0	0.0
AC116049.1	0.0	48.0	0.0	473.0	316.0	424.0
AC116312.1	0.0	2.0	0.0	1.0	4.0	0.0
AC116407.2	0.0	4.0	2.0	4.0	0.0	2.0
AC116456.2	0.0	2.0	0.0	0.0	0.0	0.0
AC117378.1	0.0	13.0	5.0	6.0	8.0	2.0
AC117394.1	0.0	4.0	1.0	2.0	0.0	4.0
AC117440.1	0.0	2.0	0.0	0.0	0.0	0.0
AC117490.1	0.0	1.0	1.0	1.0	0.0	1.0
AC118282.2	0.0	1.0	1.0	0.0	0.0	0.0
AC118282.4	0.0	1.0	3.0	3.0	1.0	0.0
AC118282.8	0.0	1.0	3.0	3.0	1.0	0.0
AC118282.9	0.0	1.0	1.0	0.0	0.0	0.0
AC118469.1	0.0	1.0	1.0	3.0	0.0	0.0
AC118658.1	0.0	2.0	0.0	0.0	0.0	0.0
AC118758.2	0.0	2.0	0.0	2.0	0.0	1.0
AC119396.2	0.0	1.0	1.0	0.0	1.0	0.0
AC119673.3	0.0	174.0	157.0	0.0	9.0	125.0
AC119751.2	0.0	1.0	0.0	0.0	0.0	0.0
AC119751.4	0.0	3.0	6.0	1.0	1.0	2.0
AC120024.1	0.0	11.0	0.0	6.0	3.0	3.0
AC120036.4	0.0	3.0	0.0	4.0	0.0	6.0
AC120498.8	0.0	2.0	0.0	0.0	2.0	0.0
AC121247.2	0.0	2.0	2.0	11.0	10.0	0.0
AC121247.3	0.0	1.0	0.0	0.0	1.0	0.0
AC121493.1	0.0	4.0	4.0	4.0	0.0	1.0
AC122688.4	0.0	2.0	13.0	0.0	0.0	15.0
AC122710.2	0.0	2.0	2.0	2.0	2.0	0.0
AC123595.3	0.0	8.0	14.0	6.0	6.0	3.0
AC123768.4	0.0	1.0	2.0	1.0	2.0	1.0
AC123912.5	0.0	5.0	0.0	0.0	2.0	2.0
AC124067.4	0.0	13.0	4.0	4.0	0.0	0.0
AC124242.2	0.0	10.0	2.0	6.0	10.0	18.0
AC124283.3	0.0	12.0	8.0	12.0	7.0	7.0
AC124312.4	0.0	2.0	0.0	0.0	0.0	0.0
AC124916.1	0.0	1.0	1.0	2.0	0.0	2.0
AC125494.3	0.0	2.0	0.0	0.0	0.0	3.0
AC126177.6	0.0	2.0	0.0	1.0	0.0	0.0
AC126283.1	0.0	3.0	0.0	0.0	4.0	1.0
AC126335.2	0.0	1.0	2.0	0.0	2.0	0.0
AC126615.1	0.0	5.0	0.0	2.0	1.0	0.0
AC126773.6	0.0	4.0	15.0	4.0	2.0	2.0
AC127024.1	0.0	4.0	6.0	0.0	0.0	1.0
AC127024.8	0.0	8.0	17.0	6.0	5.0	5.0
AC127032.1	0.0	1.0	0.0	0.0	1.0	0.0
AC127070.4	0.0	11.0	31.0	11.0	8.0	4.0
AC128687.1	0.0	1.0	0.0	0.0	0.0	1.0
AC129492.5	0.0	1.0	1.0	0.0	0.0	1.0
AC129507.1	0.0	2.0	1.0	1.0	0.0	0.0
AC129507.2	0.0	2.0	0.0	0.0	0.0	2.0
AC129507.5	0.0	2.0	1.0	1.0	0.0	0.0
AC129507.6	0.0	2.0	1.0	1.0	0.0	0.0
AC129507.8	0.0	2.0	0.0	0.0	0.0	1.0
AC129850.1	0.0	2.0	0.0	0.0	0.0	0.0
AC129929.1	0.0	2.0	2.0	2.0	0.0	0.0
AC130343.2	0.0	6.0	0.0	3.0	2.0	2.0
AC130456.7	0.0	1.0	2.0	1.0	1.0	4.0
AC130472.1	0.0	2.0	0.0	0.0	0.0	2.0
AC131025.1	0.0	2.0	0.0	0.0	0.0	0.0
AC131212.1	0.0	5.0	0.0	9.0	2.0	2.0
AC131238.1	0.0	1.0	0.0	0.0	0.0	0.0
AC131280.1	0.0	2.0	9.0	2.0	3.0	3.0
AC131281.2	0.0	1.0	0.0	0.0	0.0	0.0
AC131392.1	0.0	21.0	19.0	0.0	0.0	11.0
AC131649.2	0.0	2.0	21.0	6.0	7.0	2.0
AC131888.1	0.0	4.0	2.0	2.0	2.0	1.0
AC132153.1	0.0	6.0	4.0	1.0	0.0	2.0
AC132872.5	0.0	36.0	0.0	0.0	0.0	0.0
AC132938.3	0.0	6.0	4.0	6.0	3.0	4.0
AC132938.4	0.0	68.0	47.0	46.0	65.0	33.0
AC132938.7	0.0	6.0	4.0	2.0	1.0	1.0
AC133041.1	0.0	1.0	0.0	0.0	0.0	0.0
AC133473.1	0.0	6.0	2.0	0.0	3.0	0.0
AC133480.1	0.0	4.0	2.0	2.0	5.0	0.0
AC133552.3	0.0	8.0	5.0	1.0	2.0	0.0
AC133552.5	0.0	5.0	2.0	0.0	0.0	0.0
AC133644.1	0.0	3.0	0.0	0.0	0.0	0.0
AC133785.1	0.0	11.0	0.0	0.0	0.0	15.0
AC134349.2	0.0	1.0	1.0	2.0	1.0	1.0
AC134349.3	0.0	1.0	1.0	2.0	1.0	1.0
AC134407.2	0.0	1.0	7.0	4.0	2.0	0.0
AC134682.1	0.0	9.0	0.0	2.0	0.0	2.0
AC135048.2	0.0	1071.0	0.0	1244.0	0.0	948.0
AC135050.7	0.0	34.0	26.0	38.0	24.0	13.0
AC135068.1	0.0	1.0	0.0	0.0	0.0	0.0
AC135068.5	0.0	1.0	0.0	0.0	0.0	0.0
AC135279.3	0.0	8.0	4.0	4.0	10.0	7.0
AC135507.2	0.0	4.0	1.0	0.0	0.0	0.0
AC135586.1	0.0	2.0	0.0	2.0	2.0	2.0
AC135731.1	0.0	3.0	1.0	1.0	1.0	2.0
AC135776.4	0.0	1.0	2.0	1.0	1.0	1.0
AC136352.13	0.0	13.0	0.0	0.0	0.0	0.0
AC136352.9	0.0	1.0	1.0	0.0	0.0	0.0
AC136469.2	0.0	2.0	5.0	5.0	6.0	2.0
AC136632.2	0.0	1.0	0.0	0.0	4.0	0.0
AC137695.2	0.0	2.0	0.0	2.0	2.0	0.0
AC137770.1	0.0	2.0	0.0	0.0	0.0	0.0
AC137932.1	0.0	7.0	0.0	0.0	0.0	0.0
AC138207.3	0.0	2.0	0.0	0.0	0.0	2.0
AC138409.2	0.0	7.0	0.0	0.0	10.0	0.0
AC138470.2	0.0	6.0	0.0	4.0	0.0	4.0
AC138811.2	0.0	171.0	120.0	709.0	105.0	5.0
AC138894.3	0.0	2.0	4.0	1.0	2.0	1.0
AC139103.1	0.0	2.0	2.0	0.0	0.0	0.0
AC139426.1	0.0	3.0	3.0	1.0	1.0	1.0
AC139451.1	0.0	1.0	2.0	0.0	0.0	0.0
AC139453.1	0.0	1.0	0.0	0.0	0.0	0.0
AC139494.4	0.0	1.0	1.0	0.0	1.0	0.0
AC139494.8	0.0	1.0	0.0	2.0	1.0	1.0
AC139700.1	0.0	2.0	1.0	2.0	3.0	0.0
AC139792.2	0.0	1.0	2.0	1.0	3.0	1.0
AC139795.1	0.0	3.0	0.0	0.0	0.0	0.0
AC139795.2	0.0	39.0	0.0	22.0	0.0	8.0
AC139795.3	0.0	11.0	14.0	6.0	4.0	8.0
AC139834.1	0.0	1.0	0.0	2.0	1.0	1.0
AC140134.1	0.0	1.0	0.0	2.0	1.0	1.0
AC140172.1	0.0	1.0	0.0	0.0	0.0	0.0
AC140725.1	0.0	1.0	1.0	1.0	0.0	0.0
AC140725.4	0.0	1.0	1.0	1.0	0.0	0.0
AC141586.3	0.0	1.0	0.0	0.0	0.0	0.0
AC141586.5	0.0	1.0	24.0	3.0	12.0	3.0
AC144450.1	0.0	11.0	42.0	0.0	0.0	0.0
AC144568.1	0.0	9.0	8.0	1.0	0.0	0.0
AC144831.1	0.0	2.0	4.0	8.0	7.0	0.0
AC145207.7	0.0	3.0	0.0	0.0	0.0	0.0
AC145285.1	0.0	11.0	17.0	7.0	1.0	3.0
AC145285.5	0.0	4.0	7.0	7.0	4.0	5.0
AC145423.1	0.0	1.0	0.0	2.0	2.0	0.0
AC145423.3	0.0	2.0	3.0	3.0	3.0	1.0
AC147651.1	0.0	6.0	0.0	0.0	0.0	11.0
AC148477.15	0.0	1.0	1.0	1.0	1.0	0.0
AC148477.7	0.0	1.0	1.0	1.0	1.0	0.0
AC152010.1	0.0	1.0	2.0	0.0	0.0	0.0
AC156455.1	0.0	13.0	10.0	14.0	0.0	20.0
AC156455.2	0.0	13.0	10.0	14.0	0.0	20.0
AC159540.2	0.0	186.0	334.0	141.0	221.0	66.0
AC171558.3	0.0	1.0	0.0	0.0	0.0	0.0
AC171558.6	0.0	1.0	0.0	0.0	0.0	0.0
AC207056.1	0.0	83.0	0.0	0.0	86.0	70.0
AC208067.1	0.0	1.0	0.0	0.0	0.0	0.0
AC209007.1	0.0	5.0	2.0	3.0	2.0	3.0
AC211476.4	0.0	10.0	22.0	9.0	6.0	6.0
AC213033.1	0.0	1.0	0.0	0.0	0.0	0.0
AC217773.1	0.0	1.0	0.0	0.0	1.0	0.0
AC217785.3	0.0	226.0	160.0	182.0	91.0	0.0
AC231533.2	0.0	6.0	6.0	3.0	8.0	5.0
AC233266.1	0.0	1.0	0.0	0.0	0.0	0.0
AC233290.2	0.0	1.0	0.0	0.0	0.0	0.0
AC233699.5	0.0	1.0	0.0	0.0	1.0	0.0
AC233723.1	0.0	8.0	0.0	0.0	0.0	0.0
AC233728.2	0.0	2.0	0.0	0.0	0.0	0.0
AC233982.1	0.0	2.0	0.0	1.0	1.0	2.0
AC233992.2	0.0	79.0	13.0	4.0	0.0	0.0
AC233992.6	0.0	79.0	15.0	7.0	0.0	0.0
AC234644.2	0.0	1.0	0.0	2.0	0.0	0.0
AC234772.1	0.0	5.0	0.0	7.0	1.0	2.0
AC234781.1	0.0	6.0	2.0	11.0	0.0	0.0
AC234781.2	0.0	6.0	2.0	2.0	1.0	1.0
AC234782.3	0.0	7.0	3.0	0.0	1.0	0.0
AC236972.4	0.0	1.0	1.0	0.0	0.0	0.0
AC237044.1	0.0	1.0	0.0	0.0	0.0	0.0
AC239600.1	0.0	5.0	1.0	0.0	5.0	1.0
AC239800.3	0.0	1.0	0.0	1.0	0.0	0.0
AC239860.2	0.0	2.0	2.0	0.0	4.0	2.0
AC240565.1	0.0	1.0	0.0	0.0	0.0	0.0
AC240565.2	0.0	1.0	0.0	0.0	0.0	0.0
AC240720.2	0.0	1.0	0.0	0.0	0.0	1.0
AC241377.4	0.0	5.0	4.0	6.0	2.0	1.0
AC241952.1	0.0	2.0	0.0	0.0	0.0	0.0
AC241952.2	0.0	181.0	487.0	21.0	0.0	0.0
AC242376.2	0.0	21.0	3.0	0.0	0.0	2.0
AC242842.2	0.0	1.0	1.0	1.0	2.0	3.0
AC242852.1	0.0	1.0	0.0	0.0	0.0	0.0
AC243301.1	0.0	2.0	0.0	0.0	0.0	2.0
AC243790.3	0.0	1.0	1.0	1.0	1.0	1.0
AC243807.4	0.0	8.0	0.0	0.0	0.0	0.0
AC243827.1	0.0	1.0	1.0	1.0	1.0	1.0
AC243829.6	0.0	1.0	0.0	0.0	1.0	0.0
AC243899.1	0.0	1.0	0.0	0.0	1.0	0.0
AC243919.2	0.0	12.0	0.0	0.0	0.0	0.0
